ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,YEAR,Predicted_Sales
10326,50,86.01,5,4300.5,2019-11-09,1464,Shipped,Vintage Cars,87,S18_4522,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,2019,4556.539050905627
10337,29,155.11,2,4498.19,2019-11-21,1453,Shipped,Vintage Cars,87,S18_4522,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium,2019,4832.189319777825
10350,30,100.77,3,3023.1,2019-12-02,1443,Shipped,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,3018.412900914237
10372,41,86.89,7,3562.49,2020-01-26,1389,Shipped,Vintage Cars,87,S18_4522,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,2020,3661.141473937756
10383,28,58.58,7,1640.24,2020-02-22,1363,Shipped,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,1324.3862653678507
10396,45,105.32,5,4739.4,2020-03-23,1334,Shipped,Vintage Cars,87,S18_4522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2020,4722.9657647005015
10414,16,75.48,11,1207.68,2020-05-06,1291,On Hold,Vintage Cars,87,S18_4522,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,2020,685.2434930041727
10103,36,117.45,5,4228.2,2018-01-29,2120,Shipped,Trucks and Buses,121,S18_4600,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,2018,4224.385110078541
10114,41,117.45,9,4815.45,2018-04-01,2059,Shipped,Trucks and Buses,121,S18_4600,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,2018,4739.072598105849
10126,50,141.66,5,7083.0,2018-05-28,2003,Shipped,Trucks and Buses,121,S18_4600,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Large,2018,6519.460093443399
10140,40,115.03,5,4601.2,2018-07-24,1947,Shipped,Trucks and Buses,121,S18_4600,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,2018,4550.7753714268665
10150,49,131.98,2,6467.02,2018-09-19,1891,Shipped,Trucks and Buses,121,S18_4600,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,2018,6075.083679543856
10164,45,111.39,3,5012.55,2018-10-21,1860,Resolved,Trucks and Buses,121,S18_4600,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Medium,2018,4937.070539690695
10175,47,108.97,10,5121.59,2018-11-06,1845,Shipped,Trucks and Buses,121,S18_4600,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,2018,5057.585805828096
10183,21,116.24,2,2441.04,2018-11-13,1839,Shipped,Trucks and Buses,121,S18_4600,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,2018,2637.6427814598637
10194,32,133.19,5,4262.08,2018-11-25,1828,Shipped,Trucks and Buses,121,S18_4600,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2018,4367.8260847877755
10207,47,141.66,16,6658.02,2018-12-09,1815,Shipped,Trucks and Buses,121,S18_4600,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Medium,2018,6210.647600627014
10217,38,118.66,5,4509.08,2019-02-04,1759,Shipped,Trucks and Buses,121,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,4472.939969826224
10229,41,115.03,10,4716.23,2019-03-11,1725,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2019,4653.712869032327
10245,21,113.82,3,2390.22,2019-05-04,1672,Shipped,Trucks and Buses,121,S18_4600,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Small,2019,2552.283052386343
10259,41,113.82,13,4666.62,2019-06-15,1631,Shipped,Trucks and Buses,121,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,4611.033004495567
10270,38,141.66,3,5383.08,2019-07-19,1598,Shipped,Trucks and Buses,121,S18_4600,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,2019,5284.210122177864
10281,25,99.29,10,2482.25,2019-08-19,1568,Shipped,Trucks and Buses,121,S18_4600,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,2019,2451.52194221387
10291,48,110.18,5,5288.64,2019-09-08,1549,Shipped,Trucks and Buses,121,S18_4600,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2019,5203.203167970319
10305,22,99.29,14,2184.38,2019-10-13,1515,Shipped,Trucks and Buses,121,S18_4600,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,2019,2142.7094493974855
10313,28,102.92,8,2881.76,2019-10-22,1507,Shipped,Trucks and Buses,121,S18_4600,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,2019,2888.3740286405337
10323,47,131.98,1,6203.06,2019-11-05,1494,Shipped,Trucks and Buses,121,S18_4600,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Medium,2019,5869.208684332933
10334,49,138.03,4,6763.47,2019-11-19,1481,On Hold,Trucks and Buses,121,S18_4600,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,2019,6288.483002227657
10347,45,130.77,4,5884.65,2019-11-29,1472,Shipped,Trucks and Buses,121,S18_4600,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,2019,5620.653824585251
10357,28,127.13,2,3559.64,2019-12-10,1462,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2019,3742.3240455289333
10370,29,57.53,6,1668.37,2020-01-20,1422,Shipped,Trucks and Buses,121,S18_4600,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,1390.2875168876935
10382,39,125.4,1,4890.6,2020-02-17,1395,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2020,4813.614894686035
10411,46,113.82,3,5235.72,2020-05-01,1322,Shipped,Trucks and Buses,121,S18_4600,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,2020,5125.720492522872
10425,38,113.82,13,4325.16,2020-05-31,1293,In Process,Trucks and Buses,121,S18_4600,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,2020,4302.220511679183
10103,41,47.29,9,1938.89,2018-01-29,2147,Shipped,Vintage Cars,50,S18_4668,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,2018,2264.3459072801497
10113,50,49.81,3,2490.5,2018-03-26,2092,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2018,3279.670376334785
10126,43,53.83,9,2314.69,2018-05-28,2030,Shipped,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,2018,2700.9038066814946
10140,29,43.27,9,1254.83,2018-07-24,1974,Shipped,Vintage Cars,50,S18_4668,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,2018,887.3000224296766
10150,30,42.76,6,1282.8,2018-09-19,1918,Shipped,Vintage Cars,50,S18_4668,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,2018,972.2484862221227
10164,25,53.83,7,1345.75,2018-10-21,1887,Resolved,Vintage Cars,50,S18_4668,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Small,2018,848.0288497831934
10174,49,44.78,2,2194.22,2018-11-06,1872,Shipped,Vintage Cars,50,S18_4668,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Small,2018,2999.3116236715523
10183,40,49.3,6,1972.0,2018-11-13,1866,Shipped,Vintage Cars,50,S18_4668,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,2018,2232.306366467158
10194,41,44.78,9,1835.98,2018-11-25,1855,Shipped,Vintage Cars,50,S18_4668,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2018,2175.8116428278627
10206,21,53.33,4,1119.93,2018-12-05,1846,Shipped,Vintage Cars,50,S18_4668,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,2018,418.64255170153046
10215,46,45.28,1,2082.88,2019-01-29,1792,Shipped,Vintage Cars,50,S18_4668,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Small,2019,2708.135438514986
10229,39,40.25,14,1569.75,2019-03-11,1752,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2019,1810.1517002189858
10245,45,59.87,7,2694.15,2019-05-04,1699,Shipped,Vintage Cars,50,S18_4668,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Small,2019,3119.8253984230223
10258,21,59.87,4,1257.27,2019-06-15,1658,Shipped,Vintage Cars,50,S18_4668,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,2019,649.3254558919534
10270,44,58.36,7,2567.84,2019-07-19,1625,Shipped,Vintage Cars,50,S18_4668,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,2019,2963.626251684909
10281,44,59.87,14,2634.28,2019-08-19,1595,Shipped,Vintage Cars,50,S18_4668,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,2019,3016.887900817561
10291,29,51.82,9,1502.78,2019-09-08,1576,Shipped,Vintage Cars,50,S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2019,1188.8808834125693
10304,34,49.3,4,1676.2,2019-10-11,1544,Shipped,Vintage Cars,50,S18_4668,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,2019,1614.6813808343904
10312,39,56.85,1,2217.15,2019-10-21,1535,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2019,2395.6771145249522
10324,38,179.79,6,6832.02,2019-11-05,1521,Shipped,Vintage Cars,50,S18_4668,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Medium,2019,6629.154944315605
10348,29,245.2,6,7110.8,2019-11-01,1526,Shipped,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Large,2019,8009.8992339238785
10358,30,176.76,8,5302.8,2019-12-10,1488,Shipped,Vintage Cars,50,S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,5698.778939053415
10370,20,136.5,2,2730.0,2020-01-20,1448,Shipped,Vintage Cars,50,S18_4668,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,3249.328470230238
10382,39,200.7,2,7827.3,2020-02-17,1421,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,2020,7469.642828254665
10411,35,59.87,7,2095.45,2020-05-01,1348,Shipped,Vintage Cars,50,S18_4668,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Small,2020,2090.45042236841
10424,26,59.87,4,1556.62,2020-05-31,1319,In Process,Vintage Cars,50,S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,1164.0129439192588
10108,44,126.48,11,5565.12,2018-03-03,2140,Shipped,Classic Cars,148,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,2018,5366.396807258549
10122,28,127.97,15,3583.16,2018-05-08,2075,Shipped,Classic Cars,148,S18_4721,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Medium,2018,3771.9530423974284
10135,31,151.78,12,4705.18,2018-07-02,2021,Shipped,Classic Cars,148,S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2018,4920.606505974357
10146,29,153.26,1,4444.54,2018-09-03,1959,Shipped,Classic Cars,148,S18_4721,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium,2018,4766.934981436497
10169,33,148.8,7,4910.4,2018-11-04,1898,Shipped,Classic Cars,148,S18_4721,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,5021.369107532763
10180,44,126.48,2,5565.12,2018-11-11,1892,Shipped,Classic Cars,148,S18_4721,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Medium,2018,5366.396807258549
10191,32,132.43,8,4237.76,2018-11-20,1884,Shipped,Classic Cars,148,S18_4721,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,2018,4341.018897144852
10211,41,138.38,7,5673.58,2019-01-15,1829,Shipped,Classic Cars,148,S18_4721,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,2019,5477.328436745839
10225,35,150.29,14,5260.15,2019-02-22,1792,Shipped,Classic Cars,148,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,2019,5279.8002995699435
10238,44,144.34,8,6350.96,2019-04-09,1747,Shipped,Classic Cars,148,S18_4721,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,2019,5996.365716867257
10252,26,136.9,4,3559.4,2019-05-26,1701,Shipped,Classic Cars,148,S18_4721,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,2019,3881.0625019908603
10264,20,120.53,2,2410.6,2019-06-30,1667,Shipped,Classic Cars,148,S18_4721,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,2019,2686.024803575643
10276,48,119.04,8,5713.92,2019-08-02,1635,Shipped,Classic Cars,148,S18_4721,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Medium,2019,5515.718539702298
10287,34,126.48,17,4300.32,2019-08-30,1608,Shipped,Classic Cars,148,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,2019,4337.021831203937
10299,49,162.19,2,7947.31,2019-09-30,1578,Shipped,Classic Cars,148,S18_4721,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Large,2019,7140.669388350075
10310,40,133.92,15,5356.8,2019-10-16,1563,Shipped,Classic Cars,148,S18_4721,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,2019,5217.075074814799
10319,45,175.58,3,7901.1,2019-11-03,1546,Shipped,Classic Cars,148,S18_4721,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,Large,2019,7201.219717058163
10330,50,122.02,4,6101.0,2019-11-16,1534,Shipped,Classic Cars,148,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,2019,5826.705928565737
10342,38,165.17,11,6276.46,2019-11-24,1527,Shipped,Classic Cars,148,S18_4721,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,2019,6113.469308342518
10355,25,168.14,2,4203.5,2019-12-07,1515,Shipped,Classic Cars,148,S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,4880.041506970842
10363,28,58.18,13,1629.04,2020-01-06,1486,Shipped,Classic Cars,148,S18_4721,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,2020,1310.2772192399962
10378,49,67.14,8,3289.86,2020-02-10,1452,Shipped,Classic Cars,148,S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2020,3788.0073022186243
10390,49,140.06,3,6862.94,2020-03-04,1430,Shipped,Classic Cars,148,S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2020,6360.086411326519
10110,42,61.29,9,2574.18,2018-03-18,2148,Shipped,Classic Cars,71,S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,2018,2861.1000193605223
10124,23,57.73,8,1327.79,2018-05-21,2085,Shipped,Classic Cars,71,S18_4933,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small,2018,779.7170543188531
10148,29,81.25,2,2356.25,2018-09-11,1973,Shipped,Classic Cars,71,S18_4933,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,2226.9539522694713
10161,25,80.54,1,2013.5,2018-10-17,1938,Shipped,Classic Cars,71,S18_4933,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,1790.1604049706848
10173,39,71.98,15,2807.22,2018-11-05,1920,Shipped,Classic Cars,71,S18_4933,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,2018,2929.351784311053
10182,44,69.84,12,3072.96,2018-11-12,1914,Shipped,Classic Cars,71,S18_4933,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2018,3368.555875554337
10193,25,76.26,16,1906.5,2018-11-21,1906,Shipped,Classic Cars,71,S18_4933,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,1639.1936114026403
10204,45,76.26,6,3431.7,2018-12-02,1896,Shipped,Classic Cars,71,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,2018,3697.9435635118643
10213,25,83.39,2,2084.75,2019-01-22,1846,Shipped,Classic Cars,71,S18_4933,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Small,2019,1890.6873586316487
10227,37,57.73,12,2136.01,2019-03-02,1808,Shipped,Classic Cars,71,S18_4933,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,2220.8420207953104
10241,30,66.99,4,2009.7,2019-04-13,1767,Shipped,Classic Cars,71,S18_4933,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Small,2019,1826.9039554169158
10267,36,75.55,1,2719.8,2019-07-07,1683,Shipped,Classic Cars,71,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small,2019,2746.4625281857716
10279,26,60.58,1,1575.08,2019-08-09,1651,Shipped,Classic Cars,71,S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2019,1189.0565007962005
10288,23,73.41,7,1688.43,2019-09-01,1629,Shipped,Classic Cars,71,S18_4933,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,1332.7916625307535
10302,23,72.7,3,1672.1,2018-10-06,1960,Shipped,Classic Cars,71,S18_4933,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Small,2018,1307.7481056538118
10311,25,66.99,2,1674.75,2019-10-16,1586,Shipped,Classic Cars,71,S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2019,1312.2164673896095
10332,21,165.38,3,3472.98,2019-11-17,1555,Shipped,Classic Cars,71,S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,2019,4370.939098266802
10344,26,63.43,5,1649.18,2019-11-25,1548,Shipped,Classic Cars,71,S18_4933,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small,2019,1289.5834544571653
10367,44,85.25,9,3751.0,2020-01-12,1501,Resolved,Classic Cars,71,S18_4933,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium,2020,3912.1068776299353
10380,24,189.0,2,4536.0,2020-02-16,1467,Shipped,Classic Cars,71,S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2020,5512.890764933
10407,66,66.99,4,4421.34,2020-04-22,1402,On Hold,Classic Cars,71,S18_4933,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,2020,5532.653869213519
10420,36,57.73,7,2078.28,2020-05-29,1366,In Process,Classic Cars,71,S18_4933,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,2020,2117.904523189849
10110,36,85.25,13,3069.0,2018-03-18,2170,Shipped,Classic Cars,73,S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,2018,3088.6068967862457
10124,22,77.9,12,1713.8,2018-05-21,2107,Shipped,Classic Cars,73,S24_1046,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small,2018,1388.228207710461
10148,25,60.26,6,1506.5,2018-09-11,1995,Shipped,Classic Cars,73,S24_1046,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,1074.8317662884565
10161,37,72.76,5,2692.12,2018-10-17,1960,Shipped,Classic Cars,73,S24_1046,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,2750.9894290494476
10172,32,75.69,3,2422.08,2018-11-05,1942,Shipped,Classic Cars,73,S24_1046,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small,2018,2339.6507039086755
